,Alloy,Dmax
2615,P19Pd81Ti0,0.15
2616,Ru0Si15Zr85,0.15
2617,Si13Sn0Zr87,0.15
2618,Si15Sn0Zr85,0.15
2619,Si17Sn0Zr83,0.15
2620,Si15Ta0Ti85,0.15
2621,Si15Ta0Zr85,0.15
2622,Si20Ti80V0,0.15
2623,Si15Ti0Zr85,0.15
2624,Si15Ti85Zr0,0.15
2625,Si0Ti15Zr85,0.15
2626,Si0Ti20Zr80,0.15
2627,Si0Ti22Zr78,0.15
2628,Si13Ti0Zr87,0.15
2629,Si80Ti20Zr0,0.15
2630,Si85Ti15Zr0,0.15
2631,Si15V0Zr85,0.15
2632,Si15W0Zr85,0.15
2633,Fe70Ni2B24Nb4,0.15
2634,Fe68Ni4B24Nb4,0.15
2635,Fe66Ni6B24Nb4,0.15
2636,Fe64Ni8B24Nb4,0.15
2637,Fe62Ni10B24Nb4,0.15
2638,Fe60Ni12B24Nb4,0.15
2639,Fe58Ni14B24Nb4,0.15
2640,Ni30Co10Ho60,0.15
2641,Ni30Co10Tm60,0.15
2642,Al86.13Y7.92Ni4.950Sc1,0.15
2643,Al85.695Y7.88Ni4.925Sc1.5,0.15
2644,Ta50W1Ni48.5B0.5,0.15
2645,Ta50W2Ni47.5B0.5,0.15
2646,Ta50W3Ni46.5B0.5,0.15
2647,Ta50W5Ni44.5B0.5,0.15
2648,Ta48W5Ni46.5B0.5,0.15
2649,Ta43Hf14.5Ni42B0.5,0.15
2650,Ta41Hf18.5Ni40B0.5,0.15
2651,Ag20Al25La55,0.15
2652,Ag15Al10Mg75,0.15
2653,Ag25Al10Mg65,0.15
2654,Ag25Al20Mg55,0.15
2655,Ag35Al10Mg55,0.15
2656,Ag35Al20Mg45,0.15
2657,Ag45Al20Mg35,0.15
2658,Ag10Ce6Cu84,0.15
2659,Ag10Ce10Cu80,0.15
2660,Ag15Ce6Cu79,0.15
2661,Ag20Ce6Cu74,0.15
2662,Ag20Ce10Cu70,0.15
2663,Ag25Ce6Cu69,0.15
2664,Ag30Ce6Cu64,0.15
2665,Ag30Ce10Cu60,0.15
2666,Ag35Ce4Cu61,0.15
2667,Ag35Ce5Cu60,0.15
2668,Ag35Ce6Cu59,0.15
2669,Ag40Ce3Cu57,0.15
2670,Ag40Ce4Cu56,0.15
2671,Ag40Ce5Cu55,0.15
2672,Ag40Ce8Cu52,0.15
2673,Ag40Ce10Cu50,0.15
2674,Ag45Ce3Cu52,0.15
2675,Ag45Ce4Cu51,0.15
2676,Ag45Ce5Cu50,0.15
2677,Ag50Ce3Cu47,0.15
2678,Ag50Ce4Cu46,0.15
2679,Ag50Ce5Cu45,0.15
2680,Ag50Ce10Cu40,0.15
2681,Ag55Ce5Cu40,0.15
2682,Ag55Ce6Cu39,0.15
2683,Ag55Ce8Cu37,0.15
2684,Ag28Cu30Fe42,0.15
2685,Ag29Cu30Fe41,0.15
2686,Ag30Cu30Fe40,0.15
2687,Ag38Cu22Fe40,0.15
2688,Ag41Cu23Fe36,0.15
2689,Ag46Cu12Fe42,0.15
2690,Ag37.5Cu37.5Ge25,0.15
2691,Ag38.75Cu38.75Ge22.5,0.15
2692,Ag40Cu40Ge20,0.15
2693,Ag35Cu35Mg30,0.15
2694,Ag7.1Cu85.2P7.7,0.15
2695,Ag7.5Cu85.5P7,0.15
2696,Ag8.9Cu83.5P7.6,0.15
2697,Ag9Cu82.8P8.2,0.15
2698,Ag9Cu84P7,0.15
2699,Ag10.5Cu81.5P8,0.15
2700,Ag10.5Cu81.9P7.6,0.15
2701,Ag10.5Cu82.5P7,0.15
2702,Ag12.2Cu80.3P7.5,0.15
2703,Ag12.2Cu80.8P7,0.15
2704,Ag5Mg80Y15,0.15
2705,Ag10Mg60Y30,0.15
2706,Ag10Mg70Y20,0.15
2707,Ag10Mg80Y10,0.15
2708,Ag15Mg80Y5,0.15
2709,Ag20Mg30Y50,0.15
2710,Ag20Mg40Y40,0.15
2711,Ag20Mg50Y30,0.15
2712,Ag20Mg60Y20,0.15
2713,Ag20Mg70Y10,0.15
2714,Ag25Mg60Y15,0.15
2715,Ag25Mg65Y10,0.15
2716,Ag25Mg70Y5,0.15
2717,Ag30Mg30Y40,0.15
2718,Ag30Mg40Y30,0.15
2719,Ag30Mg50Y20,0.15
2720,Ag30Mg55Y15,0.15
2721,Ag30Mg60Y10,0.15
2722,Ag40Mg30Y30,0.15
2723,Ag40Mg40Y20,0.15
2724,Ag40Mg50Y10,0.15
2725,Ag50Mg30Y20,0.15
2726,Ag4.5Pd75.5Si20,0.15
2727,Ag4.5Pd79Si16.5,0.15
2728,Ag5Pd77Si18,0.15
2729,Ag5Pd79Si16,0.15
2730,Ag5.5Pd78Si16.5,0.15
2731,Ag8.5Pd75Si16.5,0.15
2732,Ag4Pd79.5Si16.5,0.15
2733,Ag1.7Pd81.8Si16.5,0.15
2734,Ag4.2Pd79.3Si16.5,0.15
2735,Ag6.7Pd76.8Si16.5,0.15
2736,Ag10Pd73.5Si16.5,0.15
2737,Ag12.5Pd71Si16.5,0.15
2738,Ag15Pd68.5Si16.5,0.15
2739,Ag6Pd77.5Si16.5,0.15
2740,Al25Au20La55,0.15
2741,Al4B18Co78,0.15
2742,Al4B22Co74,0.15
2743,Al4B26Co70,0.15
2744,Al4B30Co66,0.15
2745,Al4B34Co62,0.15
2746,Al8B18Co74,0.15
2747,Al8B22Co70,0.15
2748,Al8B26Co66,0.15
2749,Al8B30Co62,0.15
2750,Al8B34Co58,0.15
2751,Al12B18Co70,0.15
2752,Al12B22Co66,0.15
2753,Al12B26Co62,0.15
2754,Al12B30Co58,0.15
2755,Al12B34Co54,0.15
2756,Al12B38Co50,0.15
2757,Al16B14Co70,0.15
2758,Al16B18Co66,0.15
2759,Al16B22Co62,0.15
2760,Al16B26Co58,0.15
2761,Al16B30Co54,0.15
2762,Al16B34Co50,0.15
2763,Al20B26Co54,0.15
2764,Al20B30Co50,0.15
2765,Al20B34Co46,0.15
2766,Al20B38Co42,0.15
2767,Al24B26Co50,0.15
2768,Al24B34Co42,0.15
2769,Al24B40Co36,0.15
2770,Al4B14Fe82,0.15
2771,Al4B18Fe78,0.15
2772,Al4B22Fe74,0.15
2773,Al8B14Fe78,0.15
2774,Al8B18Fe74,0.15
2775,Al8B22Fe70,0.15
2776,Al12B14Fe74,0.15
2777,Al12B22Fe66,0.15
2778,Al16B14Fe70,0.15
2779,Al16B18Fe66,0.15
2780,Al16B22Fe62,0.15
2781,Al16B26Fe58,0.15
2782,Al20B14Fe66,0.15
2783,Al20B18Fe62,0.15
2784,Al20B26Fe54,0.15
2785,Al20B30Fe50,0.15
2786,Al20B34Fe46,0.15
2787,Al4B18Ni78,0.15
2788,Al4B22Ni74,0.15
2789,Al4B26Ni70,0.15
2790,Al4B30Ni66,0.15
2791,Al4B34Ni62,0.15
2792,Al4B38Ni58,0.15
2793,Al4B42Ni54,0.15
2794,Al8B18Ni74,0.15
2795,Al8B22Ni70,0.15
2796,Al8B26Ni66,0.15
2797,Al8B30Ni62,0.15
2798,Al8B34Ni58,0.15
2799,Al8B38Ni54,0.15
2800,Al8B42Ni50,0.15
2801,Al12B18Ni70,0.15
2802,Al12B22Ni66,0.15
2803,Al12B26Ni62,0.15
2804,Al12B30Ni58,0.15
2805,Al12B34Ni54,0.15
2806,Al16B18Ni66,0.15
2807,Al16B22Ni62,0.15
2808,Al16B26Ni58,0.15
2809,Al16B30Ni54,0.15
2810,Al16B34Ni50,0.15
2811,Al16B38Ni46,0.15
2812,Al20B18Ni62,0.15
2813,Al20B22Ni58,0.15
2814,Al20B26Ni54,0.15
2815,Al20B30Ni50,0.15
2816,Al20B34Ni46,0.15
2817,Al20B40Ni40,0.15
2818,Al24B26Ni50,0.15
2819,Al85Ca10Co5,0.15
2820,Al85Ca10Cu5,0.15
2821,Al87.5Ca7.5Fe5,0.15
2822,Al90Ca7.5Fe2.5,0.15
2823,Al85Ca10Fe5,0.15
2824,Al90Ca10Fe0,0.15
2825,Al10Ca60Ga30,0.15
2826,Al20Ca60Ga20,0.15
2827,Al30Ca60Ga10,0.15
2828,Al15Ca70Mg15,0.15
2829,Al22.5Ca70Mg7.5,0.15
2830,Al85Ca10Mg5,0.15
2831,Al20Ca10Mg70,0.15
2832,Al85Ca10Ni5,0.15
2833,Al87.5Ca7.5Ni5,0.15
2834,Al90Ca7.5Ni2.5,0.15
2835,Al90Ca10Ni0,0.15
2836,Al85Ca10Zn5,0.15
2837,Al80Ce5Co15,0.15
2838,Al80Ce10Co10,0.15
2839,Al83Ce5Co12,0.15
2840,Al85Ce5Co10,0.15
2841,Al85Ce10Co5,0.15
2842,Al87Ce8Co5,0.15
2843,Al88Ce2Co10,0.15
2844,Al88Ce10Co2,0.15
2845,Al90Ce3Co7,0.15
2846,Al90Ce5Co5,0.15
2847,Al85Ce10Cr5,0.15
2848,Al87Ce10Cr3,0.15
2849,Al75Ce10Cu15,0.15
2850,Al80Ce5Cu15,0.15
2851,Al80Ce10Cu10,0.15
2852,Al83Ce7Cu10,0.15
2853,Al85Ce5Cu10,0.15
2854,Al85Ce10Cu5,0.15
2855,Al87Ce8Cu5,0.15
2856,Al88Ce10Cu2,0.15
2857,Al6Ce10Cu84,0.15
2858,Al8Ce8Cu84,0.15
2859,Al8Ce10Cu82,0.15
2860,Al10Ce8Cu82,0.15
2861,Al12Ce8Cu80,0.15
2862,Al80Ce10Fe10,0.15
2863,Al83Ce7Fe10,0.15
2864,Al85Ce5Fe10,0.15
2865,Al85Ce10Fe5,0.15
2866,Al87Ce8Fe5,0.15
2867,Al88Ce2Fe10,0.15
2868,Al88Ce10Fe2,0.15
2869,Al90Ce3Fe7,0.15
2870,Al90Ce5Fe5,0.15
2871,Al85Ce10Mn5,0.15
2872,Al86Ce10Mn4,0.15
2873,Al88Ce10Mn2,0.15
2874,Al80Ce10Nb10,0.15
2875,Al83Ce7Nb10,0.15
2876,Al85Ce10Nb5,0.15
2877,Al87Ce8Nb5,0.15
2878,Al88Ce10Nb2,0.15
2879,Al90Ce8Nb2,0.15
2880,Al92Ce6Nb2,0.15
2881,Al60Ce10Ni30,0.15
2882,Al65Ce5Ni30,0.15
2883,Al70Ce10Ni20,0.15
2884,Al75Ce5Ni20,0.15
2885,Al80Ce10Ni10,0.15
2886,Al85Ce5Ni10,0.15
2887,Al85Ce10Ni5,0.15
2888,Al86Ce6Ni8,0.15
2889,Al87Ce6Ni7,0.15
2890,Al87Ce13Ni0,0.15
2891,Al88Ce2Ni10,0.15
2892,Al88Ce12Ni0,0.15
2893,Al89Ce11Ni0,0.15
2894,Al90Ce10Ni0,0.15
2895,Al91Ce9Ni0,0.15
2896,Al93Ce7Ni0,0.15
2897,Al61Ce10Ni29,0.15
2898,Al65Ce15Ni20,0.15
2899,Al70Ce15Ni15,0.15
2900,Al75Ce10Ni15,0.15
2901,Al80Ce5Ni15,0.15
2902,Al86Ce4Ni10,0.15
2903,Al87Ce5Ni8,0.15
2904,Al89Ce10Ni1,0.15
2905,Al25Ce55Ni20,0.15
2906,Al91Ce5Ni4,0.15
2907,Al88Ce10V2,0.15
2908,Al86Co12Fe2,0.15
2909,Al87Co11Fe2,0.15
2910,Al42Co10Ge48,0.15
2911,Al57Co18Ge25,0.15
2912,Al69Co6Ge25,0.15
2913,Al78Co10Ge12,0.15
2914,Al87Co1Ni12,0.15
2915,Al88Co4Ni8,0.15
2916,Al88Co5Ni7,0.15
2917,Al87Co2Ni11,0.15
2918,Al71Co4Si25,0.15
2919,Al75Co10Si15,0.15
2920,Al2Co88Zr10,0.15
2921,Al5Co85Zr10,0.15
2922,Al38Cr10Ge52,0.15
2923,Al60Cr10Ge30,0.15
2924,Al25Cr20La55,0.15
2925,Al52Cr10Si38,0.15
2926,Al58Cr17Si25,0.15
2927,Al68Cr10Si22,0.15
2928,Al71Cr4Si25,0.15
2929,Al50Cr15Si35,0.15
2930,Al55Cr10Si35,0.15
2931,Al55Cr15Si30,0.15
2932,Al60Cr10Si30,0.15
2933,Al60Cr15Si25,0.15
2934,Al65Cr10Si25,0.15
2935,Al20Cr10Zr70,0.15
2936,Al65Cu20Gd15,0.15
2937,Al10Cu25Hf65,0.15
2938,Al10Cu30La60,0.15
2939,Al15Cu25La60,0.15
2940,Al20Cu20La60,0.15
2941,Al20Cu25La55,0.15
2942,Al20Cu40La40,0.15
2943,Al20Cu50La30,0.15
2944,Al25Cu10La65,0.15
2945,Al25Cu15La60,0.15
2946,Al25Cu25La50,0.15
2947,Al25Cu35La40,0.15
2948,Al30Cu10La60,0.15
2949,Al30Cu15La55,0.15
2950,Al30Cu20La50,0.15
2951,Al30Cu35La35,0.15
2952,Al30Cu40La30,0.15
2953,Al35Cu10La55,0.15
2954,Al35Cu15La50,0.15
2955,Al90Cu5La5,0.15
2956,Al6Cu84Nd10,0.15
2957,Al6Cu86Nd8,0.15
2958,Al8Cu84Nd8,0.15
2959,Al10Cu82Nd8,0.15
2960,Al12Cu80Nd8,0.15
2961,Al0Cu40Ti60,0.15
2962,Al5Cu50Ti45,0.15
2963,Al5Cu55Ti40,0.15
2964,Al5Cu60Ti35,0.15
2965,Al10Cu30Ti60,0.15
2966,Al10Cu35Ti55,0.15
2967,Al10Cu50Ti40,0.15
2968,Al10Cu60Ti30,0.15
2969,Al15Cu25Ti60,0.15
2970,Al15Cu30Ti55,0.15
2971,Al15Cu35Ti50,0.15
2972,Al15Cu40Ti45,0.15
2973,Al15Cu50Ti35,0.15
2974,Al15Cu60Ti25,0.15
2975,Al20Cu30Ti50,0.15
2976,Al20Cu35Ti45,0.15
2977,Al20Cu50Ti30,0.15
2978,Al20Cu60Ti20,0.15
2979,Al25Cu35Ti40,0.15
2980,Al25Cu50Ti25,0.15
2981,Al25Cu55Ti20,0.15
2982,Al30Cu50Ti20,0.15
2983,Al35Cu50Ti15,0.15
2984,Al40Cu50Ti10,0.15
2985,Al50Cu40Ti10,0.15
2986,Al50Cu45Ti5,0.15
2987,Al55Cu40Ti5,0.15
2988,Al5Cu38Ti57,0.15
2989,Al15Cu34Ti51,0.15
2990,Al20Cu32Ti48,0.15
2991,Al10Cu25Ti65,0.15
2992,Al55Cu35V10,0.15
2993,Al60Cu30V10,0.15
2994,Al65Cu20V15,0.15
2995,Al65Cu25V10,0.15
2996,Al65Cu30V5,0.15
2997,Al67Cu20V13,0.15
2998,Al70Cu20V10,0.15
2999,Al75Cu15V10,0.15
3000,Al75Cu20V5,0.15
3001,Al80Cu10V10,0.15
3002,Al80Cu15V5,0.15
3003,Al85Cu5V10,0.15
3004,Al5Cu38Y57,0.15
3005,Al10Cu36Y54,0.15
3006,Al15Cu34Y51,0.15
3007,Al20Cu32Y48,0.15
3008,Al30Cu28Y42,0.15
3009,Al80Cu8Y12,0.15
3010,Al85Cu6Y9,0.15
3011,Al20Cu25Zr55,0.15
3012,Al15Cu25Zr60,0.15
3013,Al10Cu25Zr65,0.15
3014,Al7.5Cu27.5Zr65,0.15
3015,Al5Cu30Zr65,0.15
3016,Al15Cu20Zr65,0.15
3017,Al20Cu15Zr65,0.15
3018,Al33.4Fe33.3Gd33.3,0.15
3019,Al42Fe10Ge48,0.15
3020,Al52Fe23Ge25,0.15
3021,Al69Fe6Ge25,0.15
3022,Al78Fe10Ge12,0.15
3023,Al25Fe20La55,0.15
3024,Al75Fe14Ni11,0.15
3025,Al87Fe1Ni12,0.15
3026,Al88Fe3Ni9,0.15
3027,Al86Fe2Ni12,0.15
3028,Al88Fe1Ni11,0.15
3029,Al86Fe3Ni11,0.15
3030,Al86.7Fe1Ni12.3,0.15
3031,Al87Fe3Ni10,0.15
3032,Al87.5Fe0.5Ni12,0.15
3033,Al87.5Fe2Ni10.5,0.15
3034,Al87.5Fe3.5Ni9,0.15
3035,Al88.5Fe3Ni8.5,0.15
3036,Al3Fe80P17,0.15
3037,Al5Fe85Si10,0.15
3038,Al52Fe23Si25,0.15
3039,Al63Fe12Si25,0.15
3040,Al2.5Fe65Tb32.5,0.15
3041,Al7.5Fe61.7Tb30.8,0.15
3042,Al0.018Fe89.982Zr10,0.15
3043,Al0.036Fe89.964Zr10,0.15
3044,Al0.054Fe89.946Zr10,0.15
3045,Al0.09Fe89.91Zr10,0.15
3046,Al22.5Fe67.5Zr10,0.15
3047,Al15Fe15Zr70,0.15
3048,Al8Ga16Mg76,0.15
3049,Al12Ga12Mg76,0.15
3050,Al18Ga36Mg46,0.15
3051,Al65Gd15Ni20,0.15
3052,Al70Gd10Ni20,0.15
3053,Al70Gd15Ni15,0.15
3054,Al74Gd10Ni16,0.15
3055,Al75Gd10Ni15,0.15
3056,Al78Gd12Ni10,0.15
3057,Al80Gd5Ni15,0.15
3058,Al80Gd10Ni10,0.15
3059,Al81Gd9Ni10,0.15
3060,Al83Gd5Ni12,0.15
3061,Al83Gd7Ni10,0.15
3062,Al83Gd9Ni8,0.15
3063,Al84Gd10Ni6,0.15
3064,Al85Gd5Ni10,0.15
3065,Al85Gd8Ni7,0.15
3066,Al85Gd9Ni6,0.15
3067,Al85Gd10Ni5,0.15
3068,Al90Gd5Ni5,0.15
3069,Al50Ge40Mn10,0.15
3070,Al42Ge48Mn10,0.15
3071,Al57Ge25Mn18,0.15
3072,Al69Ge25Mn6,0.15
3073,Al73Ge17Mn10,0.15
3074,Al60Ge30Mn10,0.15
3075,Al59Ge31Ni10,0.15
3076,Al62Ge25Ni13,0.15
3077,Al64Ge26Ni10,0.15
3078,Al69Ge25Ni6,0.15
3079,Al60Ge30Ni10,0.15
3080,Al55Ge30V15,0.15
3081,Al55Ge35V10,0.15
3082,Al60Ge25V15,0.15
3083,Al60Ge30V10,0.15
3084,Al65Ge25V10,0.15
3085,Al52Ge38V10,0.15
3086,Al57Ge25V18,0.15
3087,Al68Ge22V10,0.15
3088,Al69Ge25V6,0.15
3089,Al10Hf65Ni25,0.15
3090,Al25La55Mn20,0.15
3091,Al85La7.5Mo7.5,0.15
3092,Al85La7.5Nb7.5,0.15
3093,Al0La60Ni40,0.15
3094,Al0La70Ni30,0.15
3095,Al5La40Ni55,0.15
3096,Al5La55Ni40,0.15
3097,Al5La65Ni30,0.15
3098,Al5La75Ni20,0.15
3099,Al10La30Ni60,0.15
3100,Al10La35Ni55,0.15
3101,Al10La40Ni50,0.15
3102,Al10La45Ni45,0.15
3103,Al10La50Ni40,0.15
3104,Al10La55Ni35,0.15
3105,Al10La60Ni30,0.15
3106,Al10La65Ni25,0.15
3107,Al10La70Ni20,0.15
3108,Al10La75Ni15,0.15
3109,Al10La80Ni10,0.15
3110,Al15La30Ni55,0.15
3111,Al15La40Ni45,0.15
3112,Al15La50Ni35,0.15
3113,Al15La55Ni30,0.15
3114,Al15La60Ni25,0.15
3115,Al15La65Ni20,0.15
3116,Al15La70Ni15,0.15
3117,Al15La75Ni10,0.15
3118,Al15La80Ni5,0.15
3119,Al20La30Ni50,0.15
3120,Al20La35Ni45,0.15
3121,Al20La40Ni40,0.15
3122,Al20La45Ni35,0.15
3123,Al20La50Ni30,0.15
3124,Al20La55Ni25,0.15
3125,Al20La60Ni20,0.15
3126,Al20La65Ni15,0.15
3127,Al20La70Ni10,0.15
3128,Al20La75Ni5,0.15
3129,Al20La80Ni0,0.15
3130,Al25La30Ni45,0.15
3131,Al25La40Ni35,0.15
3132,Al25La45Ni30,0.15
3133,Al25La50Ni25,0.15
3134,Al25La60Ni15,0.15
3135,Al25La65Ni10,0.15
3136,Al25La70Ni5,0.15
3137,Al30La20Ni50,0.15
3138,Al30La25Ni45,0.15
3139,Al30La30Ni40,0.15
3140,Al30La35Ni35,0.15
3141,Al30La40Ni30,0.15
3142,Al30La45Ni25,0.15
3143,Al30La50Ni20,0.15
3144,Al30La55Ni15,0.15
3145,Al30La60Ni10,0.15
3146,Al30La65Ni5,0.15
3147,Al35La25Ni40,0.15
3148,Al35La30Ni35,0.15
3149,Al35La35Ni30,0.15
3150,Al35La40Ni25,0.15
3151,Al35La45Ni20,0.15
3152,Al35La50Ni15,0.15
3153,Al35La55Ni10,0.15
3154,Al35La60Ni5,0.15
3155,Al40La20Ni40,0.15
3156,Al40La25Ni35,0.15
3157,Al40La30Ni30,0.15
3158,Al40La35Ni25,0.15
3159,Al40La40Ni20,0.15
3160,Al40La45Ni15,0.15
3161,Al40La50Ni10,0.15
3162,Al40La55Ni5,0.15
3163,Al40La60Ni0,0.15
3164,Al45La25Ni30,0.15
3165,Al45La30Ni25,0.15
3166,Al45La35Ni20,0.15
3167,Al45La40Ni15,0.15
3168,Al45La45Ni10,0.15
3169,Al50La25Ni25,0.15
3170,Al50La30Ni20,0.15
3171,Al50La35Ni15,0.15
3172,Al50La40Ni10,0.15
3173,Al50La45Ni5,0.15
3174,Al50La50Ni0,0.15
3175,Al55La20Ni25,0.15
3176,Al55La40Ni5,0.15
3177,Al55La45Ni0,0.15
3178,Al60La20Ni20,0.15
3179,Al65La15Ni20,0.15
3180,Al70La5Ni25,0.15
3181,Al75La5Ni20,0.15
3182,Al75La10Ni15,0.15
3183,Al80La10Ni10,0.15
3184,Al85La5Ni10,0.15
3185,Al85La10Ni5,0.15
3186,Al90La10Ni0,0.15
3187,Al0La80Ni20,0.15
3188,Al25La20Ni55,0.15
3189,Al50La20Ni30,0.15
3190,Al88La10Ni2,0.15
3191,Al91La7Ni2,0.15
3192,Al85La6Ni9,0.15
3193,Al88La7Ni5,0.15
3194,Al1La49Ni50,0.15
3195,Al1La81Ni18,0.15
3196,Al2La39Ni59,0.15
3197,Al2La40Ni58,0.15
3198,Al2La42Ni56,0.15
3199,Al2La44Ni54,0.15
3200,Al2La82Ni16,0.15
3201,Al3La83Ni14,0.15
3202,Al4La36Ni60,0.15
3203,Al5La83Ni12,0.15
3204,Al6La30Ni64,0.15
3205,Al6La32Ni62,0.15
3206,Al6La86Ni8,0.15
3207,Al8La86Ni6,0.15
3208,Al9La27Ni64,0.15
3209,Al10La86Ni4,0.15
3210,Al11La27Ni62,0.15
3211,Al11La87Ni2,0.15
3212,Al15La26Ni59,0.15
3213,Al17La24Ni59,0.15
3214,Al19La22Ni59,0.15
3215,Al21La20Ni59,0.15
3216,Al24La18Ni58,0.15
3217,Al26La18Ni56,0.15
3218,Al28La18Ni54,0.15
3219,Al30La18Ni52,0.15
3220,Al32La18Ni50,0.15
3221,Al34La18Ni48,0.15
3222,Al36La18Ni46,0.15
3223,Al38La18Ni44,0.15
3224,Al40La18Ni42,0.15
3225,Al42La18Ni40,0.15
3226,Al44La18Ni38,0.15
3227,Al48La18Ni34,0.15
3228,Al50La18Ni32,0.15
3229,Al53La30Ni17,0.15
3230,Al53La32Ni15,0.15
3231,Al53La34Ni13,0.15
3232,Al53La36Ni11,0.15
3233,Al53La37Ni10,0.15
3234,Al54La16Ni30,0.15
3235,Al55La28Ni17,0.15
3236,Al55La37Ni8,0.15
3237,Al56La16Ni28,0.15
3238,Al56La40Ni4,0.15
3239,Al56La42Ni2,0.15
3240,Al57La26Ni17,0.15
3241,Al57La37Ni6,0.15
3242,Al58La14Ni28,0.15
3243,Al59La24Ni17,0.15
3244,Al62La10Ni28,0.15
3245,Al63La20Ni17,0.15
3246,Al64La8Ni28,0.15
3247,Al65La18Ni17,0.15
3248,Al66La6Ni28,0.15
3249,Al67La16Ni17,0.15
3250,Al68La4Ni28,0.15
3251,Al69La14Ni17,0.15
3252,Al71La13Ni16,0.15
3253,Al72La2Ni26,0.15
3254,Al73La13Ni14,0.15
3255,Al74La2Ni24,0.15
3256,Al75La13Ni12,0.15
3257,Al76La2Ni22,0.15
3258,Al77La13Ni10,0.15
3259,Al78La2Ni20,0.15
3260,Al79La13Ni8,0.15
3261,Al80La2Ni18,0.15
3262,Al81La13Ni6,0.15
3263,Al82La2Ni16,0.15
3264,Al83La13Ni4,0.15
3265,Al84La2Ni14,0.15
3266,Al85La13Ni2,0.15
3267,Al86La2Ni12,0.15
3268,Al87La5Ni8,0.15
3269,Al88La2Ni10,0.15
3270,Al88La6Ni6,0.15
3271,Al89La7Ni4,0.15
3272,Al90La8Ni2,0.15
3273,Al91La5Ni4,0.15
3274,Al25La55Pt20,0.15
3275,Al25La55Zn20,0.15
3276,Al85La7.5Zr7.5,0.15
3277,Al53Mg21Pd26,0.15
3278,Al71Mg17Pd12,0.15
3279,Al5Mg50Zn45,0.15
3280,Al5Mg65Zn30,0.15
3281,Al5Mg70Zn25,0.15
3282,Al5Mg75Zn20,0.15
3283,Al10Mg65Zn25,0.15
3284,Al10Mg70Zn20,0.15
3285,Al10Mg75Zn15,0.15
3286,Al86.5Mn1Ni12.5,0.15
3287,Al86.5Mn2Ni11.5,0.15
3288,Al87Mn1Ni12,0.15
3289,Al87Mn2.5Ni10.5,0.15
3290,Al87.5Mn0.5Ni12,0.15
3291,Al88Mn1Ni11,0.15
3292,Al88Mn2Ni10,0.15
3293,Al45Mn20Si35,0.15
3294,Al50Mn20Si30,0.15
3295,Al55Mn10Si35,0.15
3296,Al55Mn15Si30,0.15
3297,Al55Mn20Si25,0.15
3298,Al60Mn10Si30,0.15
3299,Al60Mn15Si25,0.15
3300,Al65Mn10Si25,0.15
3301,Al65Mn15Si20,0.15
3302,Al66Mn14Si20,0.15
3303,Al53Mn20Si27,0.15
3304,Al15Mn15Zr70,0.15
3305,Al65Mo5Ni30,0.15
3306,Al70Mo5Ni25,0.15
3307,Al70Mo10Ni20,0.15
3308,Al75Mo5Ni20,0.15
3309,Al75Mo10Ni15,0.15
3310,Al80Mo5Ni15,0.15
3311,Al85Mo3Ni12,0.15
3312,Al85Mo5Ni10,0.15
3313,Al65Nd15Ni20,0.15
3314,Al70Nd10Ni20,0.15
3315,Al70Nd15Ni15,0.15
3316,Al74Nd10Ni16,0.15
3317,Al75Nd10Ni15,0.15
3318,Al75Nd15Ni10,0.15
3319,Al79Nd10Ni11,0.15
3320,Al80Nd5Ni15,0.15
3321,Al80Nd10Ni10,0.15
3322,Al81Nd9Ni10,0.15
3323,Al83Nd7Ni10,0.15
3324,Al83Nd9Ni8,0.15
3325,Al84Nd10Ni6,0.15
3326,Al85Nd5Ni10,0.15
3327,Al85Nd7Ni8,0.15
3328,Al85Nd9Ni6,0.15
3329,Al85Nd10Ni5,0.15
3330,Al86Nd14Ni0,0.15
3331,Al87Nd5Ni8,0.15
3332,Al87Nd7Ni6,0.15
3333,Al88Nd10Ni2,0.15
3334,Al88Nd12Ni0,0.15
3335,Al90Nd5Ni5,0.15
3336,Al90Nd10Ni0,0.15
3337,Al92Nd8Ni0,0.15
3338,Al25Nd55Ni20,0.15
3339,Al80Nd2Ni18,0.15
3340,Al80Nd4Ni16,0.15
3341,Al80Nd8Ni12,0.15
3342,Al80Nd12Ni8,0.15
3343,Al82Nd2Ni16,0.15
3344,Al82Nd4Ni14,0.15
3345,Al82Nd6Ni12,0.15
3346,Al82Nd8Ni10,0.15
3347,Al82Nd10Ni8,0.15
3348,Al84Nd1Ni15,0.15
3349,Al84Nd2Ni14,0.15
3350,Al84Nd4Ni12,0.15
3351,Al84Nd6Ni10,0.15
3352,Al84Nd8Ni8,0.15
3353,Al84Nd12Ni4,0.15
3354,Al85Nd2Ni13,0.15
3355,Al86Nd1Ni13,0.15
3356,Al86Nd2Ni12,0.15
3357,Al86Nd4Ni10,0.15
3358,Al86Nd6Ni8,0.15
3359,Al86Nd8Ni6,0.15
3360,Al86Nd10Ni4,0.15
3361,Al88Nd1Ni11,0.15
3362,Al88Nd2Ni10,0.15
3363,Al88Nd4Ni8,0.15
3364,Al88Nd6Ni6,0.15
3365,Al88Nd8Ni4,0.15
3366,Al90Nd2Ni8,0.15
3367,Al90Nd3Ni7,0.15
3368,Al90Nd4Ni6,0.15
3369,Al90Nd6Ni4,0.15
3370,Al90Nd8Ni2,0.15
3371,Al52Ni23Si25,0.15
